GCF_030866825.1,Glaciibacter_superstes_SW19,501023,ACTINOMYCETOTA
GCF_014217685.1,Glaciihabitans_INWT7,2596912,ACTINOMYCETOTA
GCF_002871945.2,Gleimia_hominis_UMB0859,595468,ACTINOMYCETOTA
GCF_000197735.1,Glutamicibacter_arilaitensis_Re117,861360,ACTINOMYCETOTA
GCF_000143885.2,Gordonia_KTR9,337191,ACTINOMYCETOTA
GCF_900199375.1,Gordonibacter_urolithinfaciens_DSM_27213T,1335613,ACTINOMYCETOTA
GCF_003627055.1,Gryllotalpicola_protaetiae_2DFW10M-5,2419771,ACTINOMYCETOTA
GCF_003010915.2,Gulosibacter_molinativorax_ON4,256821,ACTINOMYCETOTA
GCF_033106145.1,Helcobacillus_massiliensis_UMB10441,521392,ACTINOMYCETOTA
GCF_013113715.1,Herbiconiux_SALV-R1,2735133,ACTINOMYCETOTA
GCF_027912415.1,Homoserinibacter_YIM_151385,2985506,ACTINOMYCETOTA
GCF_000214175.1,Hoyosella_subflava_DQS3-9A1,443218,ACTINOMYCETOTA
GCA_003347035.1,Humibacter_BT305,2282656,ACTINOMYCETOTA
GCF_028532485.1,Iamia_majanohamensis_DSM_19957,467976,ACTINOMYCETOTA
GCF_000348785.1,Ilumatobacter_coccineus_YM16-304,1313172,ACTINOMYCETOTA
GCF_000184685.1,Intrasporangium_calvum_DSM_43043,710696,ACTINOMYCETOTA
GCF_000215105.1,Isoptericola_variabilis_225,743718,ACTINOMYCETOTA
GCF_001889125.1,Janibacter_indicus_YFY001,857417,ACTINOMYCETOTA
GCF_023516435.1,Jatrophihabitans_telluris_N237,2038343,ACTINOMYCETOTA
GCF_900105925.1,Jiangella_alkaliphila_DSM_45079,419479,ACTINOMYCETOTA
GCF_000024065.1,Jonesia_denitrificans_DSM_20603,471856,ACTINOMYCETOTA
GCF_001302585.1,Kibdelosporangium_phytohabitans_KLBMP1111,860235,ACTINOMYCETOTA
GCF_000017305.1,Kineococcus_radiotolerans_SRS30216_ATCC_BAA-149,266940,ACTINOMYCETOTA
GCA_020881835.1,Kineosporiaceae_bacterium_SCSIO_59966,2730919,ACTINOMYCETOTA
GCF_000269985.1,Kitasatospora_setae_KM-6054,452652,ACTINOMYCETOTA
GCF_000010285.1,Kocuria_rhizophila_DC2201,378753,ACTINOMYCETOTA
GCF_000024345.1,Kribbella_flavida_DSM_17836,479435,ACTINOMYCETOTA
GCF_000525635.1,Kutzneria_albida_DSM_43870,1449976,ACTINOMYCETOTA
GCF_000023925.1,Kytococcus_sedentarius_DSM_20547,478801,ACTINOMYCETOTA
GCF_000024225.1,Lancefieldella_parvula_DSM_20469,521095,ACTINOMYCETOTA
GCF_001281505.1,Lawsonella_clevelandensis_X1698,1528099,ACTINOMYCETOTA
GCF_000470775.1,Leifsonia_xyli_sub_cynodontis_DSM_46306,1389489,ACTINOMYCETOTA
GCF_001701025.1,Lentzea_guizhouensis_DHS_C013,1586287,ACTINOMYCETOTA
GCF_023168405.1,Leptogranulimonas_caecicola_TOC12,2894156,ACTINOMYCETOTA
GCF_004208635.1,Leucobacter_triazinivorans_JW-1,1784719,ACTINOMYCETOTA
GCF_009429125.1,Luteimicrobium_xylanilyticum_HY-24,1133546,ACTINOMYCETOTA
GCF_001190945.1,Luteipulveratus_mongoliensis_MN07-A0370,571913,ACTINOMYCETOTA
GCF_029760935.1,Lysinibacter_HNR,3031408,ACTINOMYCETOTA
GCF_009930795.1,Marisediminicola_antarctica_ZS314,674079,ACTINOMYCETOTA
GCF_031656915.1,Marmoricola_solisilvae_YR1,1542737,ACTINOMYCETOTA
GCA_020535405.1,Microbacteriaceae_bacterium_SG_E_30_P1,2880260,ACTINOMYCETOTA
GCF_000202635.1,Microbacterium_testaceum_StLB037,979556,ACTINOMYCETOTA
GCF_002355395.1,Microcella_alkaliphila_JAM-AC0309,279828,ACTINOMYCETOTA
GCF_000023205.1,Micrococcus_luteus_NCTC_2665,465515,ACTINOMYCETOTA
GCF_000270245.1,Microlunatus_phosphovorus_NM-1,1032480,ACTINOMYCETOTA
GCF_000145235.1,Micromonospora_aurantiaca_ATCC_27029,644283,ACTINOMYCETOTA
GCF_900289045.1,Micropruina_glycogenica,75385,ACTINOMYCETOTA
GCF_001542775.1,Microterricola_viridarii_ERGS5_02,412690,ACTINOMYCETOTA
GCF_018141525.1,Miltoncostaea_marina_SCSIO_60955,2843215,ACTINOMYCETOTA
GCF_003074035.1,Miniimonas_S16,2171623,ACTINOMYCETOTA
GCF_000196535.1,Mobiluncus_curtisii_ATCC_43063,548479,ACTINOMYCETOTA
GCF_000306785.1,Modestobacter_marinus_BC501,477641,ACTINOMYCETOTA
GCF_014127285.1,Mumia_ZJ1417,2708082,ACTINOMYCETOTA
GCF_003065425.1,Mycetocola_zhujimingii_CGMCC_1.16372,2079792,ACTINOMYCETOTA
GCF_000007865.1,Mycobacterium_avium_sub_paratuberculosis_K-10,262316,ACTINOMYCETOTA
GCF_000195855.1,Mycobacterium_leprae_TN,272631,ACTINOMYCETOTA
GCF_000018345.1,Mycobacterium_marinum_M,216594,ACTINOMYCETOTA
GCF_000195955.2,Mycobacterium_tuberculosis_H37Rv,83332,ACTINOMYCETOTA
GCF_000013925.1,Mycobacterium_ulcerans_Agy99,362242,ACTINOMYCETOTA
GCF_000069185.1,Mycobacteroides_abscessus_ATCC_19977,561007,ACTINOMYCETOTA
GCF_010731835.1,Mycolicibacillus_koreensis_JCM_19956,1069220,ACTINOMYCETOTA
GCF_000214155.1,Mycolicibacter_sinensis_JDM601,875328,ACTINOMYCETOTA
GCF_000015005.1,Mycolicibacterium_smegmatis_MC2_155,246196,ACTINOMYCETOTA
GCF_030296595.1,Naasia_aerilata_NBRC_108725,1162966,ACTINOMYCETOTA
GCF_000024365.1,Nakamurella_multipartita_DSM_44233,479431,ACTINOMYCETOTA
GCF_015240065.1,Nanchangia_anserum_C64,2692125,ACTINOMYCETOTA
GCF_016925535.1,Natronoglycomyces_albus_DSM_106290,2811108,ACTINOMYCETOTA
GCF_016925615.1,Natronosporangium_hydrolyticum_DSM_106523,2811111,ACTINOMYCETOTA
GCF_001887245.1,Neomicrococcus_aestuarii_B18,556325,ACTINOMYCETOTA
GCF_019575955.1,Nesterenkonia_pannonica_DSM_29786,1548602,ACTINOMYCETOTA
GCF_000250675.2,Nocardia_brasiliensis_ATCC_700358_HUJEG-1,1133849,ACTINOMYCETOTA
GCF_000015265.1,Nocardioides_JS614,196162,ACTINOMYCETOTA
GCF_000294515.1,Nocardiopsis_alba_ATCC_BAA-2165,1205910,ACTINOMYCETOTA
GCF_002057455.1,Nonomuraea_ATCC_55076,1909395,ACTINOMYCETOTA
GCF_009708215.1,Occultella_kanbiaonis_HY044,2675754,ACTINOMYCETOTA
GCF_005937995.2,Oerskovia_KBS0722,1179673,ACTINOMYCETOTA
GCF_000143845.1,Olsenella_uli_DSM_7084,633147,ACTINOMYCETOTA
GCF_003351765.1,Ornithinimicrobium_avium_AMA3305,2283195,ACTINOMYCETOTA
GCF_000014925.1,Paenarthrobacter_aurescens_TC1_ATCC_BAA-1386,290340,ACTINOMYCETOTA
GCF_019285735.1,Paeniglutamicibacter_Y32M11,2853258,ACTINOMYCETOTA
GCF_024220175.1,Paraconexibacter_antarcticus_02-257,2949664,ACTINOMYCETOTA
GCF_030296575.1,Paraoerskovia_sediminicola_NBRC_108565,1138587,ACTINOMYCETOTA
GCF_001042675.1,Parascardovia_denticolens_DSM_10105_JCM_12538,864564,ACTINOMYCETOTA
GCF_003966955.1,Parolsenella_catena_JCM_31932,2003188,ACTINOMYCETOTA
GCA_024666565.1,Parviterribacteraceae_bacterium_J379,2898438,ACTINOMYCETOTA
GCF_017569225.1,Pengzhenrongella_sicca_LRZ-2,2819238,ACTINOMYCETOTA
GCF_003258605.2,Peterkaempfera_bronchialis_DSM_106435,2126346,ACTINOMYCETOTA
GCF_900169485.1,Phoenicibacter_congonensis_Marseille-P3241,1944646,ACTINOMYCETOTA
GCF_014395645.1,Phycicoccus_endophyticus_JCM_31784,1690220,ACTINOMYCETOTA
GCF_011764545.1,Phytohabitans_flavus_NBRC_107702,1076124,ACTINOMYCETOTA
GCF_000785495.1,Pimelobacter_simplex_VKM_Ac-2033D,2045,ACTINOMYCETOTA
GCF_003030385.1,Plantactinospora_BB1,2071627,ACTINOMYCETOTA
GCF_003856975.1,Plantibacter_sp._PA-3-X8,2480625,ACTINOMYCETOTA
GCF_018324255.1,Polymorphospora_rubra_NBRC_101157,338584,ACTINOMYCETOTA
GCF_002950575.1,Pontimonas_salivibrio_CL-TW6,1159327,ACTINOMYCETOTA
GCF_002240355.1,Prauserella_marina_DSM_45268,530584,ACTINOMYCETOTA
GCF_003013675.1,Prescottella_equi_DSSKP-R-001,43767,ACTINOMYCETOTA
GCF_000940845.1,Propionibacterium_freudenreichii_sub_freudenreichii_20271T,66712,ACTINOMYCETOTA
GCF_011393335.1,Propioniciclava_coleopterorum_HDW11,2714937,ACTINOMYCETOTA
GCF_030286045.1,Propionimicrobium_PCR01-08-3,3052086,ACTINOMYCETOTA
GCF_003627075.1,Protaetiibacter_intestinalis_2DFWR-13,2419774,ACTINOMYCETOTA
GCF_009660225.1,Pseudactinotalea_HY158,2654547,ACTINOMYCETOTA
GCF_000022025.1,Pseudarthrobacter_chlorophenolicus_A6,452863,ACTINOMYCETOTA
GCF_916618895.1,Pseudoclavibacter_Marseille-Q3772,2866588,ACTINOMYCETOTA
GCF_000166135.1,Pseudofrankia_inefficax_EuI1c,298654,ACTINOMYCETOTA
GCF_002871855.1,Pseudoglutamicibacter_albus_UMB0715,98671,ACTINOMYCETOTA
GCF_003945385.1,Pseudonocardia_autotrophica_NBRC_12743,2074,ACTINOMYCETOTA
GCF_000950575.1,Psychromicrobium_lacuslunae_IHBB_11108,1618207,ACTINOMYCETOTA
GCF_009646095.1,Raineyella_fluvialis_CBA3103,2662261,ACTINOMYCETOTA
GCF_022845715.1,Raoultibacter_timonensis_CE91-St30,1907662,ACTINOMYCETOTA
GCF_000875675.1,Rathayibacter_toxicus_70137,145458,ACTINOMYCETOTA
GCF_000018885.1,Renibacterium_salmoninarum_ATCC_33209,288705,ACTINOMYCETOTA
GCF_000014565.1,Rhodococcus_jostii_RHA1,101510,ACTINOMYCETOTA
GCF_000699505.1,Rhodoluna_lacicola_MWH-Ta8,529884,ACTINOMYCETOTA
GCF_000164695.2,Rothia_dentocariosa_ATCC_17931,762948,ACTINOMYCETOTA
GCF_014960965.1,Ruania_alkalisoli_RN3S43,2779775,ACTINOMYCETOTA
GCF_000014185.1,Rubrobacter_xylanophilus_DSM_9941,266117,ACTINOMYCETOTA
GCF_000023865.1,Saccharomonospora_viridis_DSM_43017,471857,ACTINOMYCETOTA
GCF_000062885.1,Saccharopolyspora_erythraea_NRRL_2338,405948,ACTINOMYCETOTA
GCF_000328705.1,Saccharothrix_espanaensis_DSM_44229,1179773,ACTINOMYCETOTA
GCF_004118935.1,Salinibacterium_UTAS2018,2508880,ACTINOMYCETOTA
GCF_000016425.1,Salinispora_tropica_CNB-440,369723,ACTINOMYCETOTA
GCF_000024925.1,Sanguibacter_keddieii_DSM_10542,446469,ACTINOMYCETOTA
GCF_001042695.1,Scardovia_inopinata_JCM_12537,1150468,ACTINOMYCETOTA
GCF_001262055.1,Schaalia_meyeri_W712,52773,ACTINOMYCETOTA
GCF_000092825.1,Segniliparus_rotundus_DSM_44985,640132,ACTINOMYCETOTA
GCF_001685415.1,Serinicoccus_hydrothermalis_JLT9,1758689,ACTINOMYCETOTA
GCF_001577305.1,Sinomonas_atrocyanea_KCTC_3377,37927,ACTINOMYCETOTA
GCF_019285775.1,Skermania_piniformis_DSM_43998,39122,ACTINOMYCETOTA
GCF_000023885.1,Slackia_heliotrinireducens_DSM_20476,471855,ACTINOMYCETOTA
GCF_018437505.1,Spiractinospora_alimapuensis_VN6-2,2820884,ACTINOMYCETOTA
GCF_000024545.1,Stackebrandtia_nassauensis_DSM_44728,446470,ACTINOMYCETOTA
GCF_014084105.1,Streptacidiphilus_P02-A3a,2704468,ACTINOMYCETOTA
GCF_000237305.1,Streptantibioticus_cattleyicolor_NRRL_8057_DSM_46488,1003195,ACTINOMYCETOTA
GCF_004323735.1,Streptomonospora_litoralis_M2,2498135,ACTINOMYCETOTA
GCF_008931305.1,Streptomyces_coelicolor_A3_2_CFB_NBC_0001,100226,ACTINOMYCETOTA
GCF_000010605.1,Streptomyces_griseus_sub_griseus_NBRC_13350,455632,ACTINOMYCETOTA
GCF_000024865.1,Streptosporangium_roseum_DSM_43021,479432,ACTINOMYCETOTA
GCF_021044565.1,Subtercola_endophyticus_AK-R2A1-2,2895559,ACTINOMYCETOTA
GCF_001998865.1,Tessaracoccus_flavescens_SST-39T,399497,ACTINOMYCETOTA
GCF_009707485.1,Tetrasphaera_HKS02,1813880,ACTINOMYCETOTA
GCF_015034585.1,Thermobifida_fusca_UPMC_901,2021,ACTINOMYCETOTA
GCF_000092645.1,Thermobispora_bispora_DSM_43833,469371,ACTINOMYCETOTA
GCF_028867705.1,Thermoleophilum_album_YS-3,29539,ACTINOMYCETOTA
GCF_000024385.1,Thermomonospora_curvata_DSM_43183,471852,ACTINOMYCETOTA
GCF_015277515.1,Thermophilibacter_immobilis_LZLJ-2,2779519,ACTINOMYCETOTA
GCF_007559025.1,Tomitella_fengzijianii_HY188,2597660,ACTINOMYCETOTA
GCF_000007485.1,Tropheryma_whipplei_Twist,203267,ACTINOMYCETOTA
GCF_000612055.1,Trueperella_pyogenes_TP6375,1661,ACTINOMYCETOTA
GCF_000092225.1,Tsukamurella_paurometabola_DSM_20162,521096,ACTINOMYCETOTA
GCF_900155645.1,Vaginimicrobium_propionicum_Marseille-P3275T,1871034,ACTINOMYCETOTA
GCF_943169825.2,Varibaculum_prostatecancerukia_EMRHCC_39,2811781,ACTINOMYCETOTA
GCF_002860645.2,Winkia_neuii_UMB0125,33007,ACTINOMYCETOTA
GCF_017945865.1,Xiamenia_xianingshaonis_zg-886,2682776,ACTINOMYCETOTA
GCF_000024965.1,Xylanimonas_cellulosilytica_DSM_15894,446471,ACTINOMYCETOTA
GCF_017654605.1,Yimella_cx-51,2770551,ACTINOMYCETOTA
GCF_021165735.1,Yinghuangia_ASG_101,2896848,ACTINOMYCETOTA
GCF_000008625.1,Aquifex_aeolicus_VF5,224324,AQUIFICOTA
GCF_000191045.1,Desulfurobacterium_thermolithotrophum_DSM_11699,868864,AQUIFICOTA
GCF_000164905.1,Hydrogenobacter_thermophilus_TK-6,608538,AQUIFICOTA
GCF_000213785.1,Hydrogenobaculum_sp._3684,547143,AQUIFICOTA
GCF_000021565.1,Persephonella_marina_EX-H1,123214,AQUIFICOTA
GCF_000021545.1,Sulfurihydrogenibium_azorense_Az-Fu1,204536,AQUIFICOTA
GCF_000025605.1,Thermocrinis_albus_DSM_14484,638303,AQUIFICOTA
GCF_001547735.1,Thermosulfidibacter_takaii_ABI70S6,1298851,AQUIFICOTA
GCF_000185805.1,Thermovibrio_ammonificans_HB-1,648996,AQUIFICOTA
GCF_013267415.1,Abiotrophia_defectiva_FDAARGOS_785,46125,BACILLI
GCF_001989575.1,Abyssicoccus_albus_S31,1817405,BACILLI
GCF_004359375.1,Acetilactobacillus_jinshanensis_HSLZ-75,1720083,BACILLI
GCF_002243625.1,Aeribacillus_pallidus_KCTC3564,33936,BACILLI
GCF_000193205.1,Aerococcus_Group_1_ACS-120-V-Col10a,2976812,BACILLI
GCF_000219875.1,Alicyclobacillus_acidocaldarius_sub_acidocaldarius_Tc-4-1,1048834,BACILLI
GCA_001719185.1,Alkalicoccobacillus_gibsonii_FJAT-10019,79881,BACILLI
GCF_022812285.1,Alkalihalobacillus_sp._LMS39,2924032,BACILLI
GCF_000005825.2,Alkalihalophilus_pseudofirmus_OF4,398511,BACILLI
GCF_028743495.1,Allobacillus_halotolerans_BCRC_17939,570278,BACILLI
GCF_000307165.1,Amphibacillus_xylanus_NBRC_15112,698758,BACILLI
GCF_001936335.1,Amylolactobacillus_amylophilus_DSM_20533_JCM_1125,1423721,BACILLI
GCF_001866075.3,Anaerobacillus_isosaccharinicus_NB2006,1532552,BACILLI
GCF_002355375.1,Aneurinibacillus_soli_CB4,1500254,BACILLI
GCF_000019045.1,Anoxybacillus_flavithermus_WK1,491915,BACILLI
GCF_019575995.1,Apilactobacillus_kunkeei_DSMZ_12361,148814,BACILLI
GCF_000007845.1,Bacillus_anthracis_Ames,198094,BACILLI
GCF_000007825.1,Bacillus_cereus_ATCC_14579,226900,BACILLI
GCF_000008425.1,Bacillus_licheniformis_DSM_13_ATCC_14580,279010,BACILLI
GCF_000093085.1,Bacillus_selenitireducens_MLS10,439292,BACILLI
GCF_000009045.1,Bacillus_subtilis_sub_subtilis_168,224308,BACILLI
GCF_000338755.1,Bacillus_thuringiensis_serovar_kurstaki_HD73,1279365,BACILLI
GCF_003522965.1,Bombilactobacillus_bombi_BI-2.5,1303590,BACILLI
GCF_000010165.1,Brevibacillus_brevis_NBRC_100599,358681,BACILLI
GCF_002381265.1,Brochothrix_thermosphacta_BI,2756,BACILLI
GCF_019856495.1,Caldalkalibacillus_thermarum_TA2.A1,986075,BACILLI
GCF_003096215.1,Caldibacillus_thermoamylovorans_SSBM,35841,BACILLI
GCA_023639215.1,Candidatus_Pristimantibacillus_lignocellulolyticus,2994561,BACILLI
GCF_000317975.2,Carnobacterium_maltaromaticum_LMA28,1234679,BACILLI
GCF_003713065.1,Cohnella_candidum_18JY8-7,2674991,BACILLI
GCF_002849895.1,Companilactobacillus_alimentarius_DSM_20249,1423720,BACILLI
GCF_018582665.1,Cytobacillus_gottheilii_1839,859144,BACILLI
GCF_030126965.1,Desemzia_incerta_EGm139,82801,BACILLI
GCF_017655965.1,Dolosigranulum_pigrum_KPL3911,29394,BACILLI
GCF_032341995.1,Domibacillus_DTU_2020_1001157_1_SI_ALB_TIR_016,3077789,BACILLI
GCF_023022965.1,Ectobacillus_JY-23,2933872,BACILLI
GCF_015097055.1,Effusibacillus_dendaii_skT53,2743772,BACILLI
GCF_000007785.1,Enterococcus_faecalis_V583,226185,BACILLI
GCF_000177235.2,Evansella_cellulosilytica_DSM_2522,649639,BACILLI
GCF_000019905.1,Exiguobacterium_sibiricum_255-15,262543,BACILLI
GCF_026547225.1,Fervidibacillus_albus_MEBiC13591,2980026,BACILLI
GCF_001629705.1,Fictibacillus_phosphorivorans_G25-29,1221500,BACILLI
GCF_023704295.1,Floricoccus_penangensis_ML061-4,1859475,BACILLI
GCF_009496975.1,Fructilactobacillus_sanfranciscensis_LS451,1625,BACILLI
GCF_024029775.1,Fructobacillus_americanaquae_KI3_B9,2940302,BACILLI
GCF_024661895.1,Fundicoccus_culcitae_DM20194951,2969821,BACILLI
GCF_013394005.1,Furfurilactobacillus_rossiae_L1,231049,BACILLI
GCF_900638055.1,Gemella_haemolysans_NCTC10459,1379,BACILLI
GCF_000009785.1,Geobacillus_kaustophilus_HTA426,235909,BACILLI
GCF_002847845.2,Globicatella_sanguinis_UMB0514,13076,BACILLI
GCF_023115465.1,Gottfriedia_acidiceleris_LH14,371036,BACILLI
GCF_009650095.1,Gracilibacillus_salitolerans_SCU50,2663022,BACILLI
GCF_019931005.1,Granulicatella_adiacens_FDAARGOS_1477,46124,BACILLI
GCF_002109385.1,Halalkalibacter_krulwichiae_AM31D,199441,BACILLI
GCF_000011145.1,Halalkalibacterium_halodurans_C-125,272558,BACILLI
GCF_000284515.1,Halobacillus_halophilus_DSM_2266,866895,BACILLI
GCF_000832905.1,Heyndrickxia_coagulans_DSM_1_ATCC_7050,1121088,BACILLI
GCF_019645935.1,Hydrogenibacillus_N12,2866627,BACILLI
GCF_023195815.2,Ignavigranum_ruoffiae_CPL_242382-20,89093,BACILLI
GCF_002005405.1,Jeotgalibaca_dankookensis_EX-07,708126,BACILLI
GCF_000818095.1,Jeotgalibacillus_malaysiensis,1508404,BACILLI
GCF_000756715.1,Jeotgalicoccus_saudimassiliensis_13MG44,1461582,BACILLI
GCF_013282215.1,Kroppenstedtia_eburnea_DSM_45196,714067,BACILLI
GCF_900637935.1,Kurthia_zopfii_NCTC404,1650,BACILLI
GCF_000092905.1,Kyrpidia_tusciae_DSM_2912,562970,BACILLI
GCA_002893785.1,Laceyella_sacchari_FBKL4.010,37482,BACILLI
GCF_000011045.1,Lacticaseibacillus_rhamnosus_GG_ATCC_53103,568703,BACILLI
GCF_000338115.2,Lactiplantibacillus_plantarum_ZJ316,1284663,BACILLI
GCF_000011985.1,Lactobacillus_acidophilus_NCFM,272621,BACILLI
GCF_000006865.1,Lactococcus_lactis_sub_lactis_Il1403,272623,BACILLI
GCF_008831385.1,Lapidilactobacillus_dextrinicus_LH506,51664,BACILLI
GCF_009676365.1,Latilactobacillus_sakei_CBA3614,1599,BACILLI
GCF_900478165.1,Lederbergia_lenta_NCTC4824,1467,BACILLI
GCF_001307805.1,Lentibacillus_amyloliquefaciens_LAM0015,1472767,BACILLI
GCF_018314255.1,Lentilactobacillus_buchneri_ATCC_4005,1581,BACILLI
GCF_000092505.1,Leuconostoc_kimchii_IMSNU_11154,762051,BACILLI
GCF_003813165.1,Levilactobacillus_brevis_LMT1-73,1580,BACILLI
GCF_900094615.1,Ligilactobacillus_salivarius,1624,BACILLI
GCF_000016825.1,Limosilactobacillus_reuteri_sub_reuteri_DSM_20016,557436,BACILLI
GCF_009184705.1,Liquorilactobacillus_mali_LM596,1618,BACILLI
GCF_000195795.1,Listeria_innocua_Clip11262,272626,BACILLI
GCF_000196035.1,Listeria_monocytogenes_EGD-e,169963,BACILLI
GCF_001663675.1,Loigolactobacillus_backii_TMW_1.1989,375175,BACILLI
GCF_002982115.1,Lysinibacillus_sphaericus_DSM_28,1421,BACILLI
GCF_000010585.1,Macrococcus_caseolyticus_JCSC5402,458233,BACILLI
GCF_002209165.2,Mammaliicoccus_sciuri_FDAARGOS_285,1296,BACILLI
GCF_015482585.1,Mangrovibacillus_cuniculi_R1DC41,2593652,BACILLI
GCF_001895285.1,Marinilactibacillus_15R,1911586,BACILLI
GCF_000747585.1,Melissococcus_plutonius_S1,1385937,BACILLI
GCF_014856545.2,Mesobacillus_jeotgali_SBJS01,129985,BACILLI
GCF_009720625.1,Metabacillus_sediminilitoris_DSL-17,2567941,BACILLI
GCF_021560175.1,Neobacillus_drentensis_JC05,220684,BACILLI
GCF_013267435.1,Niallia_circulans_FDAARGOS_783,1397,BACILLI
GCF_023380205.1,Nicoliella_spurrieriana_SGEP1_A5,2925830,BACILLI
GCF_019357495.1,Nosocomiicoccus_ampullae_DSM_19163,489910,BACILLI
GCF_002005165.1,Novibacillus_thermophilus_SG-1,1471761,BACILLI
GCF_000011245.1,Oceanobacillus_iheyensis_HTE831,221109,BACILLI
GCF_000014385.1,Oenococcus_oeni_PSU-1,203123,BACILLI
GCF_006965545.2,Paenalkalicoccus_suaedae_M4U3P1,2592382,BACILLI
GCF_000164985.3,Paenibacillus_polymyxa_SC2,886882,BACILLI
GCF_003595195.1,Paenisporosarcina_cavernae_K2R23-3,2320858,BACILLI
GCF_001700985.1,Parageobacillus_thermoglucosidasius_NCIMB_11955,1426,BACILLI
GCF_003268595.1,Paraliobacillus_zengyii_X-1125,2213194,BACILLI
GCF_900015005.1,Paucilactobacillus_oligofermentans_DSM_15707,1423778,BACILLI
GCF_000237995.1,Pediococcus_claussenii_ATCC_BAA-344,701521,BACILLI
GCF_003410415.1,Peribacillus_butanolivorans_PHB-7a,421767,BACILLI
GCF_004358325.1,Periweissella_cryptocerci_26KH-42,2506420,BACILLI
GCF_001687565.2,Planococcus_antarcticus_DSM_14505,1185653,BACILLI
GCF_018326425.1,Polycladomyces_abyssicola_JIR-001,1125966,BACILLI
GCF_030166655.1,Pontibacillus_chungwhensis_HN14,265426,BACILLI
GCF_008935075.1,Pradoshia_D12,2651284,BACILLI
GCF_002688605.1,Priestia_aryabhattai_K13,412384,BACILLI
GCF_020524205.2,Pseudalkalibacillus_hwajinpoensis_KcN21-2,208199,BACILLI
GCF_008973485.1,Psychrobacillus_glaciei_PB01,2283160,BACILLI
GCF_029094525.1,Pullulanibacillus_KACC_23026,3028315,BACILLI
GCF_007301515.1,Radiobacillus_deserti_TKL69,2594883,BACILLI
GCF_009806575.1,Rossellomorea_marisflavi_151-25,189381,BACILLI
GCF_001617605.1,Rummeliibacillus_stabekisii_PP9,241244,BACILLI
GCF_006542275.1,Saccharibacillus_brassicae_ATSA2,2583377,BACILLI
GCF_003336365.1,Salicibibacter_kimchii_NKC1-1,2099786,BACILLI
GCF_001685435.2,Salimicrobium_jeotgali_MJ3,1230341,BACILLI
GCF_001005905.1,Salinicoccus_halodurans_H3B36,407035,BACILLI
GCF_024362805.1,Salipaludibacillus_LMS25,2924031,BACILLI
GCF_008694105.1,Schleiferilactobacillus_harbinensis_NSMJ42,304207,BACILLI
GCF_008033155.1,Secundilactobacillus_malefermentans_CBA3618,176292,BACILLI
GCF_017792025.1,Sediminibacillus_dalangtanensis_DP4-553-S,2729421,BACILLI
GCF_002250115.1,Shouchella_clausii_DSM_8716,79880,BACILLI
GCF_030123425.1,Siminovitchia_fortis_XLM16,254758,BACILLI
GCF_000271325.1,Solibacillus_silvestris_StLB046,1002809,BACILLI
GCF_004014985.1,Sporolactobacillus_terrae_DRG1,269673,BACILLI
GCF_001590685.1,Sporosarcina_psychrophila_DSM_6497,1476,BACILLI
GCF_000009645.1,Staphylococcus_aureus_sub_aureus_N315,158879,BACILLI
GCF_000007645.1,Staphylococcus_epidermidis_ATCC_12228,176280,BACILLI
GCF_000009865.1,Staphylococcus_haemolyticus_JCSC1435,279808,BACILLI
GCF_003856495.1,Staphylospora_marina_SCSIO_07575,2490858,BACILLI
GCF_000007265.1,Streptococcus_agalactiae_2603VR,208435,BACILLI
GCF_000271865.1,Streptococcus_mutans_GS-5,1198676,BACILLI
GCF_000006885.1,Streptococcus_pneumoniae_TIGR4_ATCC_BAA-334,170187,BACILLI
GCF_000006785.2,Streptococcus_pyogenes_M1_GAS_SF370,160490,BACILLI
GCF_000253395.1,Streptococcus_thermophilus_JIM_8232,1051074,BACILLI
GCF_003546865.1,Suicoccus_acidiformans_ZY16052,2036206,BACILLI
GCF_002250055.1,Sutcliffiella_cohnii_DSM_6307,33932,BACILLI
GCF_000725365.1,Terribacillus_goriensis_MP602,386490,BACILLI
GCF_000283615.1,Tetragenococcus_halophilus_NBRC_12172,945021,BACILLI
GCF_005886755.1,Thermoactinomyces_vulgaris_2H,2026,BACILLI
GCF_000227705.2,Thermobacillus_composti_KWC4,717605,BACILLI
GCF_002162355.1,Tumebacillus_avium_AR23208,1903704,BACILLI
GCF_002370195.2,Ureibacillus_thermosphaericus_A1,51173,BACILLI
GCF_001998885.1,Vagococcus_penaei_CD276T,633807,BACILLI
GCF_003667805.1,Virgibacillus_halodenitrificans_Bac324,1482,BACILLI
GCF_015159555.1,Viridibacillus_JNUCC-6,2779527,BACILLI
GCF_000219805.1,Weissella_koreensis_KACC_15510,1045854,BACILLI
GCF_017357865.1,Aceticella_autotrophica_3443-3Ac,2755338,CLOSTRIDIA
GCF_000015865.1,Acetivibrio_thermocellus_ATCC_27405,203119,CLOSTRIDIA
GCF_000196455.1,Acetoanaerobium_sticklandii_DSM_519,1511,CLOSTRIDIA
GCF_000247605.1,Acetobacterium_woodii_DSM_1030,931626,CLOSTRIDIA
GCF_000144695.1,Acetohalobium_arabaticum_DSM_5501,574087,CLOSTRIDIA
GCF_902729405.1,Acididesulfobacillus_acetoxydans,1561005,CLOSTRIDIA
GCF_000020605.1,Agathobacter_rectalis_ATCC_33656,515619,CLOSTRIDIA
GCF_033193315.1,Agathobaculum_NTUH-O15-33,3079302,CLOSTRIDIA
